소방서명,서센터명,출동소요시간,시군구명,읍면동명,GIS_X좌표,GIS_Y좌표,위도,경도,현장소방서거리,현장안전센터거리,발화요인,시설장소
서대문소방서,북아현119안전센터,413,서대문구,충정로2가,196901.44,551622.87,37.56413478,126.9649285,6.2,2.1,부주의,판매/업무시설
서대문소방서,연희119안전센터,437,서대문구,대현동,195312.6,550933.86,37.55792012,126.9469494,3.5,1.4,미상,자동차/철도차량
서대문소방서,홍은119안전센터,445,서대문구,홍은동,196056.4093,555162.6585,37.59602482,126.9553448,3.4,1,부주의,자동차/철도차량
서대문소방서,연희119안전센터,426,서대문구,연희동,193663.29,551301.41,37.56122187,126.9282798,3.2,3.2,부주의,주거
서대문소방서,북가좌119안전센터,459,서대문구,남가좌동,192812.1316,552808.4316,37.57479381,126.9186314,2.3,1.4,전기적 요인,집합시설
서대문소방서,북가좌119안전센터,244,서대문구,북가좌동,192084.4634,553057.6376,37.57703317,126.9103914,3.5,1.5,부주의,주거
서대문소방서,홍은119안전센터,459,서대문구,홍은동,193978.56,554184.96,37.5872046,126.9318244,2,2.3,부주의,기타
서대문소방서,북가좌119안전센터,206,서대문구,북가좌동,192526.58,553503.47,37.58105378,126.9153918,2.6,0.7,부주의,주거
서대문소방서,북가좌119안전센터,321,서대문구,남가좌동,193482.768,552898.4696,37.57561003,126.9262224,1.5,2,부주의,자동차/철도차량
서대문소방서,연희119안전센터,403,서대문구,신촌동,194427.6644,551872.1502,37.56636915,126.9369268,1.6,1.6,기타,교육시설
서대문소방서,북아현119안전센터,441,서대문구,냉천동,196666.6079,551818.2056,37.56589393,126.9622696,5.1,1.2,미상,주거
서대문소방서,홍은119안전센터,424,서대문구,홍제동,195136.39,554330.42,37.58852202,126.9449325,2.4,1.4,기계적 요인,의료/복지시설
서대문소방서,북가좌119안전센터,452,서대문구,남가좌동,193186.11,553534.93,37.58134235,126.9228582,2,1.1,부주의,주거
서대문소방서,북가좌119안전센터,234,서대문구,북가좌동,192389.63,553277.04,37.57901254,126.9138438,2.8,0.8,부주의,주거
서대문소방서,북가좌119안전센터,453,서대문구,남가좌동,193315.19,553574.81,37.58170261,126.9243192,1.9,2.2,부주의,주거
서초소방서,잠원119안전센터,350,서초구,서초동,202244.475,544568.1125,37.50057382,127.0253829,3.4,2.8,부주의,기타서비스
서초소방서,양재119안전센터,339,서초구,양재동,203464.83,542392.1,37.48096401,127.0391737,8.5,2,부주의,판매/업무시설
서초소방서,서초119안전센터,58,서초구,서초동,201581.91,543742.13,37.49313303,127.0178881,3.5,1.5,부주의,판매/업무시설
서초소방서,양재119안전센터,546,서초구,원지동,205030.36,538495.63,37.44584919,127.0568471,12,3.5,미상,자동차/철도차량
서초소방서,반포119안전센터,0,서초구,방배동,199418.8646,543783.6016,37.49350787,126.9934285,1.4,1.4,전기적 요인,집합시설
서초소방서,반포119안전센터,0,서초구,방배동,199386.33,543303.58,37.48918282,126.993061,1.7,1.7,부주의,판매/업무시설
서초소방서,잠원119안전센터,543,서초구,서초동,202321.8741,544469.7106,37.49968702,127.0262579,3.7,2.6,기계적 요인,판매/업무시설
서초소방서,반포119안전센터,348,서초구,반포동,199921.33,544051.38,37.49592075,126.9991104,1.7,1.7,부주의,주거
서초소방서,양재119안전센터,340,서초구,양재동,203711.59,542222.08,37.47943116,127.0419627,8.3,1.5,부주의,기타
서초소방서,서초119안전센터,340,서초구,서초동,202516.12,543817.17,37.49380708,127.0284524,4.5,1,부주의,주거
서초소방서,반포119안전센터,508,서초구,방배동,198609.3197,542947.1081,37.48597013,126.9842758,3.4,3.4,부주의,주거
서초소방서,서초119안전센터,924,서초구,서초동,201783.95,543919.62,37.49473186,127.0201732,3.6,3.6,기계적 요인,판매/업무시설
서초소방서,잠원119안전센터,420,서초구,반포동,201753.65,545174.25,37.50603621,127.0198336,3.2,2.2,부주의,주거
서초소방서,잠원119안전센터,545,서초구,반포동,201154.1213,545324.6402,37.50739218,127.0130532,2.5,1.3,전기적 요인,주거
서초소방서,우면119안전센터,425,서초구,반포동,200696.9947,543553.6292,37.49143572,127.0078814,2,2,부주의,자동차/철도차량
서초소방서,서초119안전센터,150,서초구,서초동,202335.6627,543239.957,37.48860682,127.0264099,5.9,0.1,부주의,자동차/철도차량
서초소방서,서초119안전센터,159,서초구,서초동,202625.56,543393.42,37.48998875,127.0296884,5.4,0.5,부주의,판매/업무시설
서초소방서,서초119안전센터,455,서초구,서초동,201342.72,543640.05,37.49221366,127.0151832,3.6,2,전기적 요인,생활서비스
서초소방서,반포119안전센터,500,서초구,방배동,198507.0397,542897.6364,37.48552423,126.9831194,2.6,2.6,부주의,기타
서초소방서,반포119안전센터,252,서초구,반포동,199618.46,544846.16,37.50308169,126.995685,1,1,부주의,판매/업무시설
서초소방서,방배119안전센터,323,서초구,방배동,199696.61,542680.44,37.48356843,126.9965697,2.5,1.7,전기적 요인,생활서비스
서초소방서,우면119안전센터,532,서초구,서초동,202061.6543,543515.5125,37.49109025,127.0233124,4.5,2.2,미상,자동차/철도차량
서초소방서,양재119안전센터,510,서초구,신원동,204828.2494,538960.5422,37.45003919,127.0545662,12,3.6,부주의,주거
서초소방서,방배119안전센터,511,서초구,방배동,198990.54,540847.9,37.46705656,126.9885891,4.8,2,미상,주거
서초소방서,반포119안전센터,512,서초구,방배동,198744.48,543159.63,37.48788517,126.9858037,3,3,부주의,생활서비스
서초소방서,양재119안전센터,344,서초구,원지동,203597.99,539988.57,37.45930745,127.0406675,9.1,2,부주의,산업시설
서초소방서,양재119안전센터,146,서초구,양재동,203796.98,541174.13,37.46998868,127.0429227,9.8,0.3,부주의,판매/업무시설
서초소방서,우면119안전센터,530,서초구,우면동,202266.2535,541422.7252,37.47223357,127.0256195,7,2.3,부주의,주거
서초소방서,반포119안전센터,500,서초구,반포동,200562.0175,544934.3426,37.50387613,127.0063562,2.7,2.7,부주의,운수자동차시설
서초소방서,반포119안전센터,254,서초구,방배동,199087.3647,543937.8216,37.49489713,126.9896797,1,1,전기적 요인,생활서비스
서초소방서,방배119안전센터,28,서초구,방배동,199278.84,541602.65,37.47385721,126.9918473,4.4,0.5,부주의,기타
서초소방서,반포119안전센터,345,서초구,방배동,198901.03,543618.04,37.49201567,126.9875731,1.4,1.4,기계적 요인,생활서비스
서초소방서,잠원119안전센터,530,서초구,서초동,202257.733,544528.9856,37.50022125,127.0255327,3.8,2.6,전기적 요인,생활서비스
서초소방서,반포119안전센터,343,서초구,방배동,198980.46,543637.8,37.4921938,126.9884713,1.5,1.5,부주의,판매/업무시설
서초소방서,서초119안전센터,430,서초구,서초동,201654.5,543834.21,37.49396255,127.0187092,3.6,1.7,부주의,기타
서초소방서,잠원119안전센터,100,서초구,반포동,201030.3669,544675.9331,37.50154744,127.0116526,3,0.3,부주의,판매/업무시설
서초소방서,서초119안전센터,407,서초구,서초동,200806.4449,543415.1763,37.49018816,127.0091189,3.5,2,부주의,판매/업무시설
서초소방서,방배119안전센터,409,서초구,방배동,199817.9601,543222.7659,37.48845486,126.9979416,2.5,2.8,미상,주거
서초소방서,반포119안전센터,543,서초구,잠원동,200416.6,545508,37.50904489,127.0047119,3.1,3.1,부주의,집합시설
서초소방서,서초119안전센터,503,서초구,서초동,200836.0696,543288.03,37.48904253,127.0094537,2.9,2.2,부주의,생활서비스
서초소방서,잠원119안전센터,229,서초구,서초동,201240.92,543938.58,37.49490358,127.0140326,4,0.8,미상,판매/업무시설
서초소방서,반포119안전센터,400,서초구,방배동,198764.29,543539.92,37.49131163,126.986027,1.7,1.7,미상,주거
서초소방서,양재119안전센터,300,서초구,양재동,204282.5306,541430.4043,37.47229562,127.0484131,8.2,0.8,부주의,주거
서초소방서,방배119안전센터,331,서초구,방배동,199615.78,541462.56,37.47259518,126.9956565,5,0.8,부주의,기타
서초소방서,방배119안전센터,449,서초구,방배동,199548.85,542595.26,37.48280089,126.9948991,2.8,1.9,부주의,주거
서초소방서,양재119안전센터,314,서초구,양재동,203952.54,541758.92,37.47525705,127.0446844,8.3,1.5,부주의,기타
서초소방서,잠원119안전센터,530,서초구,서초동,201207.36,544102.43,37.49637993,127.0136533,2.9,0.6,부주의,기타
서초소방서,우면119안전센터,655,서초구,서초동,200768.12,542360.94,37.48068943,127.0086844,4,1.7,부주의,기타
서초소방서,잠원119안전센터,120,서초구,반포동,200524.5951,544614.4066,37.50099351,127.0059327,1.5,2.3,미상,의료/복지시설
서초소방서,우면119안전센터,547,서초구,우면동,201963.9231,539971.3464,37.45915717,127.0221978,8,6,부주의,기타
서초소방서,잠원119안전센터,200,서초구,반포동,201065.64,544415.42,37.49920016,127.0120512,2.5,0.3,전기적 요인,생활서비스
서초소방서,양재119안전센터,1319,서초구,원지동,204304.6563,539450.4669,37.45445605,127.0486517,8.7,2.3,교통사고,자동차/철도차량
서초소방서,잠원119안전센터,517,서초구,반포동,201582.16,545378.63,37.507878,127.0178945,3.3,2.4,부주의,기타
서초소방서,반포119안전센터,338,서초구,반포동,199383.51,545084.578,37.50522972,126.9930277,1.2,1.2,미상,주거
서초소방서,방배119안전센터,130,서초구,방배동,199971.56,542049.87,37.47788698,126.9996785,3,1.7,전기적 요인,판매/업무시설
서초소방서,잠원119안전센터,452,서초구,서초동,202259.8,544381.4,37.49889149,127.0255556,5.7,1.5,부주의,생활서비스
서초소방서,서초119안전센터,530,서초구,서초동,202696.8,542823.33,37.48485199,127.0304919,5.6,0.6,전기적 요인,생활서비스
서초소방서,서초119안전센터,457,서초구,서초동,201265.88,543154.36,37.48783767,127.0143135,4.4,1.5,전기적 요인,판매/업무시설
서초소방서,반포119안전센터,509,서초구,반포동,200788.7093,545039.0006,37.50481894,127.0089201,2,2,부주의,생활서비스
서초소방서,양재119안전센터,207,서초구,양재동,203558.99,541938.83,37.47687965,127.0402361,8.4,2.3,미상,주거
서초소방서,잠원119안전센터,400,서초구,서초동,202046.8275,544828.7178,37.50292235,127.0231484,4,4,부주의,생활서비스
서초소방서,서초119안전센터,408,서초구,서초동,201653.7531,543909.8237,37.49464384,127.0187009,3.8,2.7,부주의,주거
서초소방서,반포119안전센터,449,서초구,방배동,198715.07,543126.21,37.48758401,126.9854712,2,2,부주의,판매/업무시설
서초소방서,반포119안전센터,303,서초구,반포동,200081.3376,544235.9898,37.49758409,127.0009198,1.1,1.1,미상,주거
서초소방서,반포119안전센터,459,서초구,잠원동,200588.7843,546162.1026,37.51493829,127.0066599,3.6,3.6,교통사고,자동차/철도차량
서초소방서,잠원119안전센터,142,서초구,반포동,201750.6386,545660.1292,37.51041401,127.0198007,3.2,2,부주의,생활서비스
서초소방서,반포119안전센터,436,서초구,방배동,198472.575,543057.825,37.48696749,126.9827294,2.3,2.3,미상,생활서비스
서초소방서,방배119안전센터,447,서초구,방배동,198447.9891,542803.925,37.48467978,126.982452,3.2,1.9,부주의,자동차/철도차량
서초소방서,반포119안전센터,320,서초구,방배동,198704.88,543806,37.49370895,126.9853548,1.3,1.3,부주의,주거
서초소방서,우면119안전센터,445,서초구,서초동,201086.93,542655.48,37.48334295,127.0122893,3.5,1.8,부주의,기타
서초소방서,잠원119안전센터,500,서초구,잠원동,201516.95,546001.51,37.51349028,127.0171582,4.6,3.6,부주의,주거
서초소방서,서초119안전센터,347,서초구,서초동,201365.2265,543779.0601,37.49346612,127.0154379,3.7,2.2,전기적 요인,주거
서초소방서,양재119안전센터,1016,서초구,내곡동,207263.2244,539083.9559,37.45113525,127.0820861,13,4,미상,판매/업무시설
서초소방서,우면119안전센터,700,서초구,우면동,201357.35,539747.14,37.45713814,127.0153415,6.9,3.4,부주의,기타
서초소방서,양재119안전센터,309,서초구,양재동,203506.25,542806.05,37.48469358,127.039644,6.4,2.5,부주의,생활서비스
서초소방서,서초119안전센터,403,서초구,서초동,200756.99,543515.36,37.49109086,127.0085598,2.7,2.3,부주의,판매/업무시설
서초소방서,잠원119안전센터,501,서초구,서초동,201937.2164,544854.652,37.50315625,127.0219088,2.9,2.1,전기적 요인,판매/업무시설
서초소방서,서초119안전센터,300,서초구,서초동,202477.4615,543606.7376,37.49191117,127.0280145,4.3,1,부주의,주거
서초소방서,반포119안전센터,341,서초구,방배동,199055.37,543535.83,37.49127513,126.9893185,1.7,1.7,기타,주거
서초소방서,반포119안전센터,450,서초구,방배동,198657.9286,542948.8187,37.48598562,126.9848254,2.8,2.8,전기적 요인,생활서비스
서초소방서,서초119안전센터,316,서초구,서초동,200948.57,543666.64,37.49245373,127.0107263,2.8,1.1,부주의,판매/업무시설
서초소방서,잠원119안전센터,239,서초구,서초동,201247.206,543879.7724,37.49437371,127.0141035,3.2,0.8,부주의,기타
서초소방서,서초119안전센터,300,서초구,서초동,202734.28,543236.17,37.48857161,127.0309172,5.4,0.5,부주의,교육시설
서초소방서,양재119안전센터,241,서초구,양재동,203964.12,541497.36,37.47290032,127.0448139,6.5,1,부주의,판매/업무시설
서초소방서,양재119안전센터,331,서초구,염곡동,203953.17,540644.81,37.4652188,127.0446855,8.1,1,부주의,자동차/철도차량
서초소방서,우면119안전센터,701,서초구,우면동,202245.85,541269.54,37.47085341,127.0253884,8,3,부주의,생활서비스
서초소방서,우면119안전센터,431,서초구,서초동,200914.25,542463.79,37.48161599,127.0103367,3.8,2.1,부주의,교육시설
서초소방서,서초119안전센터,353,서초구,서초동,201246.55,543218.87,37.48841894,127.014095,3.7,1.5,기계적 요인,자동차/철도차량
서초소방서,양재119안전센터,44,서초구,양재동,204132.88,541689.83,37.47463375,127.0467228,8.5,0.6,부주의,기타
서초소방서,양재119안전센터,353,서초구,양재동,203371.47,542510.27,37.48202908,127.0381187,6.9,2.5,부주의,판매/업무시설
서초소방서,반포119안전센터,316,서초구,반포동,199988.91,543881.71,37.49439201,126.9998746,1.4,1.4,기계적 요인,주거
서초소방서,방배119안전센터,331,서초구,방배동,200177.6,541808.11,37.47570869,127.0020078,3.5,1.5,부주의,주거
서초소방서,방배119안전센터,356,서초구,방배동,200028.7,542176.13,37.4790246,127.0003245,4.5,2,부주의,주거
서초소방서,서초119안전센터,406,서초구,서초동,202394.2673,544002.9056,37.49548089,127.027075,4.8,1.1,부주의,주거
서초소방서,반포119안전센터,358,서초구,잠원동,200624.4369,545465.5243,37.50866206,127.0070625,2.4,2.4,전기적 요인,주거
서초소방서,잠원119안전센터,552,서초구,잠원동,201795.87,545787.02,37.51155722,127.0203126,6.7,3.9,부주의,판매/업무시설
서초소방서,서초119안전센터,233,서초구,서초동,201989.14,543351.33,37.48961111,127.022492,4.5,1.2,부주의,판매/업무시설
서초소방서,반포119안전센터,226,서초구,방배동,198764.9723,544060.2612,37.49599995,126.9860339,0.8,0.8,기계적 요인,주거
서초소방서,잠원119안전센터,426,서초구,잠원동,201411.93,545966.64,37.51317627,127.0159703,3.7,3.2,전기적 요인,기타
서초소방서,반포119안전센터,252,서초구,방배동,199062.87,543734.03,37.49306093,126.989403,1.2,1.2,부주의,생활서비스
서초소방서,서초119안전센터,236,서초구,서초동,201821.06,543131.68,37.48763239,127.0205909,4.5,1,부주의,기타
서초소방서,방배119안전센터,203,서초구,방배동,198879.62,541964.5,37.47711711,126.9873335,4.1,1,부주의,주거
서초소방서,서초119안전센터,300,서초구,서초동,201430.32,543785.1,37.49352044,127.016174,3.2,2,전기적 요인,판매/업무시설
서초소방서,양재119안전센터,258,서초구,양재동,203545.76,542115.92,37.4784753,127.0400874,7.3,1.8,전기적 요인,판매/업무시설
서초소방서,우면119안전센터,337,서초구,서초동,201706.3362,544706.3835,37.5018208,127.0192974,2.4,2.4,기계적 요인,자동차/철도차량
서초소방서,반포119안전센터,324,서초구,방배동,198594.98,543058.58,37.48697448,126.9841134,2.6,1.8,전기적 요인,주거
서초소방서,양재119안전센터,957,서초구,신원동,205873.8622,537178.0669,37.43397278,127.0663689,15.5,9.7,부주의,자동차/철도차량
서초소방서,양재119안전센터,258,서초구,양재동,204336.39,541510.06,37.47301307,127.0490224,8.1,1,미상,생활서비스
서초소방서,서초119안전센터,500,서초구,서초동,201171.4,542913.94,37.48567159,127.0132448,4.8,1.8,부주의,판매/업무시설
서초소방서,잠원119안전센터,251,서초구,서초동,201286.81,544098.11,37.4963409,127.0145518,3.4,0.9,전기적 요인,판매/업무시설
서초소방서,서초119안전센터,435,서초구,서초동,201508.3223,543066.9115,37.48704939,127.0170546,4.5,1.8,전기적 요인,주거
서초소방서,서초119안전센터,400,서초구,서초동,202690.197,543571.5644,37.49159366,127.0304199,4.7,1,교통사고,자동차/철도차량
서초소방서,반포119안전센터,301,서초구,방배동,198462.4718,543153.862,37.48783277,126.982615,2.2,2.2,전기적 요인,생활서비스
서초소방서,양재119안전센터,331,서초구,신원동,204515.59,539351.71,37.45356524,127.051035,9.9,2.5,미상,생활서비스
서초소방서,양재119안전센터,255,서초구,양재동,204024.9813,540983.7549,37.46827242,127.0454991,7,1,부주의,주거
서초소방서,방배119안전센터,429,서초구,방배동,199612.52,542263.99,37.47981614,126.9956192,4.1,1.5,부주의,주거
서초소방서,양재119안전센터,508,서초구,신원동,204191.9368,539828.0905,37.45785901,127.0473798,10,1.7,미상,기타
서초소방서,우면119안전센터,457,서초구,양재동,203320.67,542180.34,37.47905657,127.0375428,6.5,1.5,미상,생활서비스
서초소방서,양재119안전센터,530,서초구,양재동,203218.58,542690.92,37.4836573,127.0363909,7,2.1,부주의,생활서비스
서초소방서,잠원119안전센터,401,서초구,반포동,201707.97,544950.78,37.50402282,127.0193164,2.8,2.6,기계적 요인,주거
서초소방서,방배119안전센터,500,서초구,방배동,198437.91,542552.97,37.48241864,126.9823385,2.9,1.3,전기적 요인,생활서비스
서초소방서,잠원119안전센터,400,서초구,반포동,201627,545480.62,37.50879685,127.0184018,3.5,3,전기적 요인,주거
서초소방서,양재119안전센터,347,서초구,양재동,203109.61,540858.74,37.46714955,127.0351511,9.5,0.8,부주의,생활서비스
서초소방서,잠원119안전센터,1024,서초구,잠원동,201530.11,546332.69,37.51647421,127.0173078,4,2,전기적 요인,교육시설
서초소방서,잠원119안전센터,520,서초구,반포동,201258.0589,544962.1759,37.50412622,127.0142281,2.9,1.7,기계적 요인,주거
서초소방서,방배119안전센터,216,서초구,방배동,199322.13,543025.23,37.48667482,126.9923354,2.2,1.3,부주의,주거
서초소방서,잠원119안전센터,417,서초구,서초동,202349.5213,544409.35,37.4991431,127.0265703,4,1.5,부주의,기타
서초소방서,잠원119안전센터,459,서초구,잠원동,201690.36,546145.06,37.51478337,127.01912,4.8,3.1,부주의,기타
서초소방서,양재119안전센터,1434,서초구,신원동,206243.08,537101.94,37.43328445,127.07054,13.5,5.1,미상,기타서비스
서초소방서,양재119안전센터,202,서초구,양재동,203945.64,541108.14,37.46939348,127.0446029,8,1,전기적 요인,주거
서초소방서,방배119안전센터,608,서초구,방배동,199117.0211,540634.5049,37.46513397,126.9900191,5.7,2.2,부주의,주거
서초소방서,우면119안전센터,500,서초구,우면동,202316.2,540318.94,37.46228822,127.0261807,9.5,5.3,전기적 요인,판매/업무시설
서초소방서,서초119안전센터,200,서초구,서초동,202378.9117,542996.5225,37.48641335,127.0268981,5.5,0.5,미상,주거
서초소방서,우면119안전센터,300,서초구,서초동,200668.1466,543587.93,37.49174479,127.0075552,3.1,1.4,부주의,생활서비스
서초소방서,우면119안전센터,645,서초구,우면동,202182.6768,540381.8012,37.46285493,127.0246716,10.4,6.5,전기적 요인,주거
서초소방서,반포119안전센터,500,서초구,잠원동,200613.476,545466.547,37.50867128,127.0069386,3,3,전기적 요인,주거
서초소방서,반포119안전센터,428,서초구,방배동,199565.02,543216.27,37.48839625,126.9950816,2.8,2.8,전기적 요인,집합시설
서초소방서,방배119안전센터,446,서초구,방배동,198874.98,542502.6,37.48196544,126.9872802,3.3,1.7,부주의,주거
서초소방서,방배119안전센터,430,서초구,방배동,199633.12,542688.1,37.48363742,126.9958519,2.3,1.9,전기적 요인,판매/업무시설
서초소방서,반포119안전센터,151,서초구,반포동,199853.002,544352.1494,37.49863069,126.9983376,0.9,0.9,부주의,기타
서초소방서,방배119안전센터,300,서초구,방배동,198643.58,542001.73,37.47745224,126.9846649,4.1,1,부주의,기타
서초소방서,서초119안전센터,521,서초구,서초동,200830.6431,543428.4865,37.49030806,127.0093925,2.6,2.3,부주의,판매/업무시설
서초소방서,잠원119안전센터,408,서초구,반포동,200808.3085,544417.2061,37.49921652,127.009141,2.8,0.6,미상,자동차/철도차량
서초소방서,잠원119안전센터,100,서초구,서초동,201000.0579,544297.2188,37.49813523,127.0113093,2.6,0.3,방화,자동차/철도차량
서초소방서,방배119안전센터,330,서초구,방배동,199506.44,542542.47,37.48232522,126.9944197,2.6,1.5,전기적 요인,생활서비스
서초소방서,잠원119안전센터,236,서초구,반포동,200899.4,544874.16,37.50333361,127.0101717,1.9,1.2,부주의,기타
서초소방서,양재119안전센터,247,서초구,양재동,203740.3028,542451.5714,37.48149878,127.0422885,7.5,2.4,부주의,위험물/가스제조소
서초소방서,서초119안전센터,200,서초구,서초동,202933.11,542840.16,37.48500291,127.0331638,6.3,1,부주의,기타
서초소방서,양재119안전센터,339,서초구,양재동,204032.75,541250.12,37.47067236,127.0455884,8,1,부주의,주거
서초소방서,우면119안전센터,300,서초구,서초동,200672.54,543360.22,37.48969311,127.0076047,2.3,3.6,부주의,주거
서초소방서,방배119안전센터,400,서초구,방배동,199714.91,542826.58,37.48488517,126.9967766,2.2,1.8,전기적 요인,주거
서초소방서,잠원119안전센터,448,서초구,서초동,202212.5304,544560.8866,37.50050879,127.0250216,4,2.2,미상,생활서비스
서초소방서,잠원119안전센터,752,서초구,잠원동,201020.2995,546679.3501,37.51959833,127.0115415,3.9,3,기계적 요인,자동차/철도차량
서초소방서,반포119안전센터,344,서초구,반포동,199886.0124,545235.194,37.50658698,126.9987108,1.5,1.5,전기적 요인,주거
서초소방서,잠원119안전센터,450,서초구,서초동,202211.62,544642.56,37.50124467,127.0250115,3.7,2.5,화학적 요인,생활서비스
서초소방서,서초119안전센터,422,서초구,서초동,201141.78,543012.79,37.48656227,127.01291,3.2,1.9,부주의,주거
서초소방서,우면119안전센터,240,서초구,서초동,202011.05,542972.86,37.48620102,127.0227387,5.1,1.5,전기적 요인,생활서비스
서초소방서,서초119안전센터,350,서초구,서초동,201118.3881,542841.4667,37.48501866,127.0126453,3.7,1.5,부주의,판매/업무시설
서초소방서,우면119안전센터,500,서초구,우면동,201608.6538,539841.061,37.45798397,127.018182,7,4,전기적 요인,주거
서초소방서,양재119안전센터,400,서초구,양재동,203705.5,542684.38,37.48359655,127.0418962,6.8,2.1,부주의,기타
서초소방서,반포119안전센터,253,서초구,반포동,199887.02,544248.57,37.49769744,126.9987224,1,1,미상,생활서비스
서초소방서,방배119안전센터,205,서초구,방배동,199718.0116,541552.9157,37.47340933,126.9968121,4,1,부주의,기타
서초소방서,잠원119안전센터,453,서초구,반포동,201655.1549,545434.7986,37.50838395,127.0187202,3.2,2.6,전기적 요인,주거
서초소방서,잠원119안전센터,640,서초구,반포동,201820.8711,545341.8984,37.5075466,127.0205942,3.5,2.5,부주의,주거
서초소방서,반포119안전센터,451,서초구,방배동,199321.5086,543279.8033,37.48896854,126.9923281,1.7,1.7,화학적 요인,판매/업무시설
서초소방서,양재119안전센터,319,서초구,양재동,203609.53,541155.67,37.46982311,127.0408036,9.8,1,전기적 요인,주거
서초소방서,잠원119안전센터,643,서초구,서초동,201971.6376,544867.1774,37.50326903,127.0222981,3.1,2.2,전기적 요인,판매/업무시설
서초소방서,서초119안전센터,530,서초구,서초동,200874.03,543584.05,37.49170966,127.0098833,2.7,2.8,전기적 요인,생활서비스
서초소방서,서초119안전센터,400,서초구,서초동,201450.9038,543646.9179,37.49227538,127.0164065,4,1.6,부주의,생활서비스
서초소방서,반포119안전센터,437,서초구,방배동,198789.88,543201.48,37.4882623,126.9863169,2.2,2.2,부주의,주거
서초소방서,반포119안전센터,320,서초구,반포동,200205.0164,545048.4493,37.50490438,127.0023187,1.7,1.7,부주의,기타
서초소방서,잠원119안전센터,500,서초구,반포동,200646.0174,544793.0818,37.50260331,127.007306,3,1.7,부주의,주거
서초소방서,반포119안전센터,259,서초구,잠원동,200475.1,545360.88,37.5077193,127.0053734,2,2,미상,주거
서초소방서,양재119안전센터,900,서초구,신원동,204992.7548,538933.0807,37.44979088,127.0564251,11,3.6,부주의,주거
서초소방서,반포119안전센터,223,서초구,반포동,199979.2,544095.6,37.49631918,126.9997648,1.2,1.2,부주의,기타
서초소방서,반포119안전센터,408,서초구,잠원동,200185.7231,545458.2169,37.50859642,127.0021006,2,2.1,전기적 요인,주거
서초소방서,잠원119안전센터,529,서초구,반포동,201320.4,545328.27,37.50742466,127.0149338,3.5,1.6,부주의,주거
서초소방서,양재119안전센터,600,서초구,양재동,203715.18,541160.49,37.46986612,127.041998,8.2,0.5,미상,생활서비스
서초소방서,반포119안전센터,434,서초구,반포동,199328.0893,545076.183,37.50515404,126.9924009,1.5,1.5,제품결함,기타
서초소방서,서초119안전센터,230,서초구,서초동,201920.9382,543420.9054,37.49023813,127.021721,5.1,2.4,미상,운수자동차시설
서초소방서,잠원119안전센터,237,서초구,반포동,201000.0912,544989.6605,37.50437418,127.0113107,2.4,1,부주의,주거
서초소방서,잠원119안전센터,500,서초구,잠원동,201386.0273,546857.2483,37.52120072,127.015679,4,3,부주의,주거
서초소방서,양재119안전센터,149,서초구,양재동,204268.92,541529.45,37.47318809,127.0482598,10,1.8,전기적 요인,주거
서초소방서,잠원119안전센터,500,서초구,잠원동,201648.4956,545947.6183,37.51300449,127.018646,3.5,2.5,부주의,기타
서초소방서,방배119안전센터,449,서초구,방배동,199454,542797.61,37.48462403,126.9938266,2.2,2.1,부주의,주거
서초소방서,잠원119안전센터,456,서초구,잠원동,201469.23,545727.35,37.51102017,127.0166179,4.5,3.5,부주의,주거
서초소방서,서초119안전센터,113,서초구,서초동,202700.2023,542933.7419,37.4858468,127.0305307,5.9,0.6,부주의,생활서비스
서초소방서,잠원119안전센터,557,서초구,잠원동,201497.86,546217.48,37.51543621,127.0169427,5.9,3.7,부주의,생활서비스
서초소방서,방배119안전센터,301,서초구,방배동,198510.61,542616.37,37.48299,126.9831604,3,1.5,부주의,자동차/철도차량
서초소방서,우면119안전센터,501,서초구,서초동,200571.35,542224.81,37.47946303,127.0064596,5.5,2.2,부주의,주거
서초소방서,잠원119안전센터,424,서초구,서초동,202131.79,544921.27,37.50375605,127.0241095,3.9,2.8,전기적 요인,판매/업무시설
서초소방서,방배119안전센터,600,서초구,방배동,199049.0989,540328.9363,37.4623807,126.9892517,5.9,2.9,전기적 요인,주거
서초소방서,반포119안전센터,0,서초구,방배동,199069.1675,543261.5595,37.48880394,126.9894748,3,3,미상,주거
서초소방서,우면119안전센터,319,서초구,서초동,201534.39,542733.76,37.48404762,127.0173487,4.3,1.1,부주의,주거
서초소방서,서초119안전센터,330,서초구,서초동,202463.03,544099.13,37.4963477,127.027853,5,1.5,기계적 요인,주거
서초소방서,양재119안전센터,426,서초구,양재동,203233.94,542579.03,37.48264911,127.036564,6.5,1.8,부주의,생활서비스
서초소방서,양재119안전센터,332,서초구,신원동,204140.3171,540005.3302,37.45945619,127.0467974,8.9,1.4,전기적 요인,주거
서초소방서,우면119안전센터,240,서초구,양재동,202458.2,541926.42,37.47677142,127.0277911,6.8,1.5,미상,집합시설
서초소방서,방배119안전센터,204,서초구,방배동,199757.27,542535.53,37.48226279,126.9972556,2.7,1.5,전기적 요인,기타
서초소방서,반포119안전센터,311,서초구,반포동,199881.9545,544476.0497,37.49974705,126.998665,1,1,부주의,기타
서초소방서,잠원119안전센터,330,서초구,잠원동,200889.68,546309.32,37.51626448,127.0100635,3.3,2.5,교통사고,자동차/철도차량
