GIS_X좌표,GIS_Y좌표
194392.8077,545102.213
196737.7272,543206.4862
195728.8718,544521.917
198258.96,542725.36
198391.71,543133.61
198099.658,543793.9725
194463.52,544251.38
192199.02,543300.09
198379.33,542978.54
195100.36,545764.58
192378.2563,544002.7708
192448.6075,543860.6983
193922.62,544443.76
195913.39,544180.52
193943.11,544078.3
194096.1602,544620.5441
197815.6103,545024.0392
196886.88,543169.56
194031.91,545287.3
195229.74,545639.87
198208.5,542967.01
197837.8502,544925.8898
198307.81,541960.63
192167.3173,552250.9374
192921.83,551257.26
193279.4862,550835.5192
196560.82,549900.96
191688.28,550266.56
195101.6854,548790.0611
195291.12,550788.22
191445.85,552602.86
191031.11,551745.29
194940.35,549054.57
192826.71,550620.11
195026.81,550756.37
191830.2,551736.72
194482.45,550325.5
192706.62,551790.5
193350.7,549762.75
195247.46,550674.93
194968.36,549678.98
190735.6346,553154.8117
195439.2919,549029.4583
194068.84,549705.38
193885.01,549953.37
193449.0534,550740.9044
192244.51,549981.99
192439.1602,549637.8563
192699.87,550169.6
191508.57,551672.87
193027.8,550272.54
189586.2505,551504.4471
192976.41,550072.65
189281.5819,552217.9387
194116.53,549969.6101
196120.26,549604.07
196350.51,549982.07
196063.869,550092.4235
193812.4385,549656.9899
192117.48,551055.35
195675.1541,549825.4593
192605.7424,550309.3585
193586.5256,550376.7404
196432.2076,550484.7133
191686.4,550794.32
192521.3326,549910.5125
195165.887,548913.6834
190926.7,551167.87
191446.48,550651.23
195475.43,548591.54
191566.7065,549954.3803
193771.99,550506.6
193224.9921,551147.8979
191318.89,550946.02
192944.7,550455.59
196167.06,549158.56
192212.73,549831.7
196771.31,550028.17
192875.87,550600.25
194910.531,549372.7205
193527.59,550361.86
195340.69,549328.56
191957.01,551802.97
193350.53,549939.45
193109.3431,550217.9063
192112.6552,552144.6174
190540.0695,553174.5716
193190.2,551745.15
195875.58,549521.4
193558.45,550516.1
192055.2758,549484.4088
193104.8,550545.33
194884.5824,549793.5973
196439.12,549791.91
191194.76,550694.76
196625.98,550519.93
192769.0674,549919.5088
192216.617,549972.3137
191641.66,550057.97
189428.6939,554273.2257
194059.3858,549109.6822
192084.55,551079.37
195773.0724,550746.4669
191238.12,551082.97
192934.62,551267.18
194553.98,550454.17
194473.3451,549700.2062
191922.25,550356.34
191923.28,550034.45
195324.64,548941.94
191498.9238,549912.0122
193627.75,550703.63
193106.46,551816.28
191780.95,551151.71
193416.9524,551423.8925
193117.6855,549730.2224
190064.2698,553357.5497
192808.6978,550421.3579
192422.1629,551540.0874
193284.8,549575.07
191333.5617,552307.6512
195754.0818,550682.3481
192995.3488,550823.2046
195013.96,548963.49
190418.0116,550427.1354
191973.3817,552312.3392
193255.31,550542.15
193092.5564,550325.3579
195911.1698,550075.5944
196791.59,550037.07
193284.5497,550589.9558
192722.135,550248.7564
195579.0334,549334.217
193038.5066,550049.2632
194537.32,549796
192651.5,549982.32
191819.68,550662.91
194637.27,549608.61
192693.48,550234.19
194587.7,549906.77
193444.7892,549843.7471
193217.5918,550127.2295
193467.8675,550300.746
193079.2957,550439.5079
195936.4889,549403.2905
192444.68,551190.47
195345.8933,548585.4005
192018.54,552081.61
193004.018,550381.005
195253.71,549085.43
194799.3,549695.81
191413.32,551096.55
192923.7,550614.49
192991.06,550422.35
192873.6552,549857.7064
191934.27,550315.85
190632.6633,550692.999
196353.86,549802.27
188357.6868,552646.55
191688.25,552115.17
192451.89,549415.47
191721.94,550209.36
194732.77,549735.74
193134,550447.88
193339.61,551369.67
195263.65,549836.47
191244.92,551295.11
196556.38,550892.96
191389.46,551167.1
195425.9,550725.8
196051.2503,549532.1577
192609.57,550336.23
195201.32,549788.14
193662.38,550506.36
191252.3529,551600.8818
191589.38,551441.58
193024.71,550162.72
195272.61,548699.02
196033.2656,549317.3145
192971.67,550876.72
194342.93,549522.29
193373.63,550701.2
191329.8182,552762.0548
195044.43,549347.84
193066.28,551180.88
191815.7834,551760.322
193583.51,551536.31
193493.11,550624.21
194528.19,550072.05
193121.57,550096.46
194319.99,549967.51
191993.68,550655.39
192285.88,550442.18
191535.12,550572.45
193788.56,549551.35
191941.46,551967.16
193783.6161,550830.7827
193112.03,549722.2
193388.0568,550975.2075
195893.0845,550665.5236
191603.9978,551309.9388
196599.3,550981.22
194356.7986,550018.9338
193328.588,550702.111
192440.3454,550749.3207
196010.09,549402.16
188101.81,552924.27
193364.0574,551030.9081
196478.3,549786.17
192785.08,550011.59
,
190703.08,553032.18
194050.63,549414.45
193396.1545,551005.8245
192726.82,549865.17
196127.86,550204.08
194860.5,550708.46
196203.76,549756.02
195613.14,548957.55
192609.43,550801.15
191647.87,551206.56
191319.52,551050.83
193224.42,550888.7
193527.3057,550840.5039
196700.52,550934.2
193959.0996,550056.796
191082.58,550952.81
195660.6166,550620.1001
193160.24,549994.22
193621.33,550722.07
192579.3752,550131.9935
193196.75,550169.37
191697.32,550712.55
193442.1354,550738.145
194310.07,550201.791
192045.73,551044.88
193093.81,550289.27
192787.09,551177.29
192899.0527,550971.6151
193027.8,550272.54
191485.2501,551816.1994
195444.77,550746.41
196417.27,549860.91
192723.95,551171.05
192860,549860.46
193676.2528,550585.8995
192409.4611,550143.1116
194061.21,550456.61
193500.56,551427.74
196299.3391,550222.48
192285.88,550442.18
195913.1,550833.53
191034.8588,550517.1627
191751.614,552249.7941
193174.6797,550580.8667
189431.8122,553121.309
193869.9049,550652.2967
193207.8088,551216.2621
195032.16,548942.25
191737.4,551437.71
195434.19,548945.83
193383.4799,550886.9548
195567.8262,549084.9596
193796.36,550527.74
190953.83,552944.39
193489.7382,550747.011
195937.81,549082.56
192903.29,550189.94
195981.7809,550615.1709
196556.03,550063.52
192056.6,552018.34
191477.97,551680.67
194302.0469,550643.3898
192471.2449,550704.4198
192311.23,549794.78
194371.4918,549523.9286
,
192685.63,549963.22
192764.73,550937.67
193888.85,550622.11
194685.6803,549760.7619
195200.1542,550766.1092
196278.8676,549710.4259
191856.23,551847.6
193748.5983,549619.6698
193133.43,550156.27
192306.43,550355.02
194882.22,550588.66
193106.46,551816.28
194061.24,549218.58
191568.5,551720.88
192715.692,550402.1134
193697.3555,550744.2005
192447.5808,549840.1131
193153.17,553478.17
193992.64,551036.31
194439.63,551013.15
193413.92,553130.02
193813.32,552595.11
195217.28,554111.41
195883.32,551922.07
192518.49,553251.02
193083.72,553705.49
192151.74,553228.3
194380.32,550850.27
192604.42,552214.39
194237.1563,554829.3086
196520.63,552160.72
196493.33,552273.96
195192.5255,554349.4562
192292.26,553289.44
195231.27,551984.83
195797.88,551855.64
195235.93,550959.9
191720.4073,553408.254
194364.8155,551024.842
194638.7673,551205.3979
193147.25,553093.98
193807.02,550939.81
193573.28,553316.38
196843.39,552050.9
196506.96,552241.24
192104.01,553768.29
192837.32,553673.28
192022.9164,552624.0278
193763.47,552552.09
194153.26,550769.89
195076.62,554161.21
194469.2,550866.72
195182.89,551035.87
194991.3193,550945.5812
195115.61,555236.19
193925.4764,551923.5064
194663.25,550880.42
194790.6,550920.65
196307.35,551009.16
192425.606,552188.8241
193802.7856,551558.3502
193720.62,551138.76
194119.89,550793.62
194072.6,550916.32
193094.7091,553800.6541
193858.62,550980.08
194290.865,551036.7221
193726.93,551262.81
192722.83,553587.45
193499.99,551890.78
193218.26,552935.87
194462.66,550921.15
194673.6788,555172.6703
195402.89,555240.13
195358.85,551449.15
191856.84,553395.48
195273.72,554652.52
191891.46,553324.55
194993.5292,554664.0616
193984.42,551831.71
193954.46,553469.67
195640.76,552105.92
193692.23,553406.68
193830.52,552951.39
192541.44,553273.36
192482.17,553421.99
195752.9,555014.1
192068.6,553375.41
196026.45,551743.37
193171.12,552342.04
193912.38,553233.15
194406.41,552611.22
194372.93,550707.69
196272.62,550909.08
192376.9159,552367.7168
196438.48,552263.62
194279.04,551930.32
196968.62,551722.41
194618.06,551002.95
192393.9,553683.2
194470.1,550866.74
193510.39,553702.1
192265.65,553584.37
193556.65,551137.32
194313.24,550853.36
196268.8793,550925.4104
194963.58,554084.12
193143.14,553182.35
193635.11,551927
194330.87,553461.48
194519.72,554120.34
192694.78,552221.45
195148.45,554678
195660.5783,554738.4061
193495.97,553956.12
195219.0305,555316.2336
192587.1749,552923.3141
195473.65,555737.6
195153.08,551105.66
194292.37,551056.73
196624.19,552286.1
195089.72,550969.32
193925.18,551705.99
195719.8173,551883.5316
192898.68,552000.14
194419.9024,553292.7596
194817.86,554570.18
196464.29,551071.79
194970.3774,551133.6321
196922.99,551487.31
194487.62,550947.04
195104.05,554668.42
195106.2556,554289.4137
192547.81,553417.7
195025.35,550884.44
195186.49,554922.58
193367.0653,553356.1778
196573.76,551057.69
193628.7107,551102.1045
192741.7428,552499.6378
194031.8456,553098.8842
193854.12,552073.9
195199.07,554488.55
195156.32,554165.76
194231.13,550844.91
196973.66,551776.47
195174.99,550953.16
194398.4511,551364.397
193433.34,553451.73
194975.83,550982.64
194288.8,550761.76
193714.0913,551589.636
195515.5,555433.88
194643.77,551071.39
194693.82,550951.14
195395.48,555764.57
194063.8,550872.47
195450.4218,550869.9232
195425.39,554480.08
195432.2365,554477.3632
192082.77,553438.47
193795.15,552037.05
194445.7434,550741.2864
194332.3161,551580.3067
196494.6384,552264.5918
196645.96,551668.38
194510.59,550732.88
194383.3,551028.52
193998.89,550837.14
194072.1202,552237.4657
195334.79,553774.37
193587.9479,551039.3666
193049.29,553573.94
195502.92,555619.8
193216.94,553909.99
191953.07,553482.2
192715.41,553520.79
195196.4976,555155.8655
193086.72,552981.35
193748.6402,552539.7149
195030.425,551537.6066
192030.56,553187.68
196067.68,551518.29
196171.84,551564.85
194264.76,552553.37
195150.9515,550826.8699
193733.14,551070.53
195643.5049,555920.0114
193904.96,554218.11
193678.78,551850.04
194544.01,550942.42
194138.8416,551509.7259
195643.8458,551132.5552
195686.89,555479.61
195330.1216,554022.3509
194215.67,553068.92
194298.7483,553087.31
193135.6,553456.12
196340.48,551381.29
195738.2452,553804.7854
194218.2607,550805.3925
194967.12,551043.52
193838.1082,553200.9835
193876.8293,551922.8059
196507.35,551530.07
191637.2,552941.13
195136.2581,555463.1163
192190.5788,552952.2927
193883.7701,551558.704
193731.0601,553279.9783
195659.8899,553462.3036
196901.44,551622.87
195312.6,550933.86
196056.4093,555162.6585
193663.29,551301.41
192812.1316,552808.4316
192084.4634,553057.6376
193978.56,554184.96
192526.58,553503.47
193482.768,552898.4696
194427.6644,551872.1502
196666.6079,551818.2056
195136.39,554330.42
193186.11,553534.93
192389.63,553277.04
193315.19,553574.81
202244.475,544568.1125
203464.83,542392.1
201581.91,543742.13
205030.36,538495.63
199418.8646,543783.6016
199386.33,543303.58
202321.8741,544469.7106
199921.33,544051.38
203711.59,542222.08
202516.12,543817.17
198609.3197,542947.1081
201783.95,543919.62
201753.65,545174.25
201154.1213,545324.6402
200696.9947,543553.6292
202335.6627,543239.957
202625.56,543393.42
201342.72,543640.05
198507.0397,542897.6364
199618.46,544846.16
199696.61,542680.44
202061.6543,543515.5125
204828.2494,538960.5422
198990.54,540847.9
198744.48,543159.63
203597.99,539988.57
203796.98,541174.13
202266.2535,541422.7252
200562.0175,544934.3426
199087.3647,543937.8216
199278.84,541602.65
198901.03,543618.04
202257.733,544528.9856
198980.46,543637.8
201654.5,543834.21
201030.3669,544675.9331
200806.4449,543415.1763
199817.9601,543222.7659
200416.6,545508
200836.0696,543288.03
201240.92,543938.58
198764.29,543539.92
204282.5306,541430.4043
199615.78,541462.56
199548.85,542595.26
203952.54,541758.92
201207.36,544102.43
200768.12,542360.94
200524.5951,544614.4066
201963.9231,539971.3464
201065.64,544415.42
204304.6563,539450.4669
201582.16,545378.63
199383.51,545084.578
199971.56,542049.87
202259.8,544381.4
202696.8,542823.33
201265.88,543154.36
200788.7093,545039.0006
203558.99,541938.83
202046.8275,544828.7178
201653.7531,543909.8237
198715.07,543126.21
200081.3376,544235.9898
200588.7843,546162.1026
201750.6386,545660.1292
198472.575,543057.825
198447.9891,542803.925
198704.88,543806
201086.93,542655.48
201516.95,546001.51
201365.2265,543779.0601
207263.2244,539083.9559
201357.35,539747.14
203506.25,542806.05
200756.99,543515.36
201937.2164,544854.652
202477.4615,543606.7376
199055.37,543535.83
198657.9286,542948.8187
200948.57,543666.64
201247.206,543879.7724
202734.28,543236.17
203964.12,541497.36
203953.17,540644.81
202245.85,541269.54
200914.25,542463.79
201246.55,543218.87
204132.88,541689.83
203371.47,542510.27
199988.91,543881.71
200177.6,541808.11
200028.7,542176.13
202394.2673,544002.9056
200624.4369,545465.5243
201795.87,545787.02
201989.14,543351.33
198764.9723,544060.2612
201411.93,545966.64
199062.87,543734.03
201821.06,543131.68
198879.62,541964.5
201430.32,543785.1
203545.76,542115.92
201706.3362,544706.3835
198594.98,543058.58
205873.8622,537178.0669
204336.39,541510.06
201171.4,542913.94
201286.81,544098.11
201508.3223,543066.9115
202690.197,543571.5644
198462.4718,543153.862
204515.59,539351.71
204024.9813,540983.7549
199612.52,542263.99
204191.9368,539828.0905
203320.67,542180.34
203218.58,542690.92
201707.97,544950.78
198437.91,542552.97
201627,545480.62
203109.61,540858.74
201530.11,546332.69
201258.0589,544962.1759
199322.13,543025.23
202349.5213,544409.35
201690.36,546145.06
206243.08,537101.94
203945.64,541108.14
199117.0211,540634.5049
202316.2,540318.94
202378.9117,542996.5225
200668.1466,543587.93
202182.6768,540381.8012
200613.476,545466.547
199565.02,543216.27
198874.98,542502.6
199633.12,542688.1
199853.002,544352.1494
198643.58,542001.73
200830.6431,543428.4865
200808.3085,544417.2061
201000.0579,544297.2188
199506.44,542542.47
200899.4,544874.16
203740.3028,542451.5714
202933.11,542840.16
204032.75,541250.12
200672.54,543360.22
199714.91,542826.58
202212.5304,544560.8866
201020.2995,546679.3501
199886.0124,545235.194
202211.62,544642.56
201141.78,543012.79
202011.05,542972.86
201118.3881,542841.4667
201608.6538,539841.061
203705.5,542684.38
199887.02,544248.57
199718.0116,541552.9157
201655.1549,545434.7986
201820.8711,545341.8984
199321.5086,543279.8033
203609.53,541155.67
201971.6376,544867.1774
200874.03,543584.05
201450.9038,543646.9179
198789.88,543201.48
200205.0164,545048.4493
200646.0174,544793.0818
200475.1,545360.88
204992.7548,538933.0807
199979.2,544095.6
200185.7231,545458.2169
201320.4,545328.27
203715.18,541160.49
199328.0893,545076.183
201920.9382,543420.9054
201000.0912,544989.6605
201386.0273,546857.2483
204268.92,541529.45
201648.4956,545947.6183
199454,542797.61
201469.23,545727.35
202700.2023,542933.7419
201497.86,546217.48
198510.61,542616.37
200571.35,542224.81
202131.79,544921.27
199049.0989,540328.9363
199069.1675,543261.5595
201534.39,542733.76
202463.03,544099.13
203233.94,542579.03
204140.3171,540005.3302
202458.2,541926.42
199757.27,542535.53
199881.9545,544476.0497
200889.68,546309.32
200591.3904,543245.4284
203642.61,541074.15
199258.3584,543200.3769
202488.0639,543763.3021
202654.8239,543567.1141
201588.1576,543787.5034
202254.78,544425.45
207254.4545,540156.8368
198421.3617,542084.5366
201486.5556,540400.2857
203259.7166,540428.0129
199043.479,544143.3243
202699.89,542914.18
202730.6484,542796.187
207232.6468,540159.8833
200954.64,542694.45
201799.2735,544593.3195
201924.97,545396.53
200594.3164,542590.054
198665.61,543601.21
198691.25,542960.54
201403.4334,542848.8391
201527.65,543952.41
201890.16,545109.69
199337.3537,541584.085
200847.33,542412.02
201418.0071,544443.2748
200231.6139,545415.5711
201931.8481,542758.962
200312.92,542774.83
203670.8899,540264.0588
203442.19,542375.36
198778.3016,543135.125
201619.7486,545657.8784
203622.3864,540377.2335
199290.62,543880.09
201444.9554,543747.8687
201181.3772,543688.6725
204704.5,549226.1
203598.3,551277.05
201796.6,550591.93
203569.09,551374.89
205595.3453,549794.6841
204564.3945,549486.8093
201779.22,550531.22
203396.8945,550034.4898
204307.08,548692.54
201409.552,549409.0677
202569.17,552173.82
205656.77,549325.49
202727.71,551372.14
202716.1171,550247.6505
200835.5522,549192.6454
202746.5,550905.92
202365.778,551494.5181
203059.99,551463.9
204052.12,551206.98
204916.712,548628.6521
204284.56,550057.61
205861.2,549743.48
205280.92,549052.02
204386.44,549058.96
205628.355,551265.2437
203947.95,551291.41
202423.9649,551815.1083
205073.43,549350.71
204345.8751,550917.1638
201062.84,548898.04
203054.9876,551135.4526
202982.535,551006.3527
204879.8013,551061.1223
201980,550409.05
203029.28,551455.07
204116.8246,550605.0128
205636.58,549238.67
203610.33,551218.92
204418.7834,550773.0356
202865.95,551871.64
203555.78,551296.17
205162.9572,549278.5995
205029.36,549101.37
204616.32,549276.58
202097.8693,550516.3474
201646.7687,550577.0994
205984.35,550820.77
204645.5,549330.23
202712.22,550075.56
204076.1178,550073.9907
204253.8048,548558.6826
202527.9919,552048.6387
205104.04,551375.67
205438.1201,550126.322
204783.79,551621.21
204974.89,548906.65
203051.2756,549060.119
202974.77,551505.34
205982.7045,550817.388
201566.75,550173.98
203860.1992,549773.9846
202883.17,551285.89
203026.5029,551271.4005
204413.3,548761.38
203621.05,552201.03
203090.844,548659.179
203539.3939,550857.8138
202400.35,551650.27
205011.2522,549523.3078
203883.1911,552166.9763
205879.64,551257.88
204153.76,549623.62
204228.3655,548612.1758
201387.03,549305.62
204658.1944,548796.8745
205644.17,551291.04
205695.25,549353.2
203527.9407,550999.5581
205672.83,549927.92
201458.7161,549287.1305
205156.21,549803.07
204031.7685,549054.4264
204985.39,549062.89
202934.31,551713.62
204749.88,551492.35
204835.53,548673.04
203554.6017,551766.7995
204334.2816,550138.775
205188.48,548481.68
202028.9361,550198.9606
204271.603,551485.9857
204849.5476,549474.793
203761.5,550810.3
205069.4253,549379.6055
204844.13,551687.67
203431.1115,551217.874
203817.0121,550085.6729
203995.02,549243.79
204857.45,548719.07
205048.56,549286.77
204300.31,549960.54
203172.33,550839.28
201453.8467,549325.2394
206014.7351,551110.6606
202165.1654,550143.9547
202945.42,551180.84
201791.319,550610.8687
203109.5456,551672.8276
202377.4865,550245.0859
203552.61,551762.03
202119.8446,551826.1727
203561.6,551509.955
203070.29,552289.75
205332.85,549586.39
202043.1438,550254.1525
203554.6017,551756.7995
204891.85,549733.13
201085.51,549036.42
204025.8117,549069.3204
204988.57,549531.61
205522.6074,549344.1363
201975.77,549913.22
,
202044.421,550264.8395
201538.4663,549089.9931
202417.8023,552225.9235
203635.54,551262.36
203595.52,551138.68
205695.98,549811.36
205940.86,550892.49
203710.1,552303.24
200837.1412,549182.9149
202842.47,550437.3
202680.8937,551514.8106
203806.0421,549922.7356
203953.3318,549203.7571
205594.65,551309.16
204504.7921,548709.3594
203500.77,551242.36
203296.35,552415.59
206008.58,550402.36
204673.68,551255.9
201108.98,549231.34
201576.3328,549152.4941
204775.486,548752.8481
203604,551713.3
204485.13,548596.64
204096.53,549718.07
203261.85,552109.11
204640.2857,548478.8417
204010.56,549637.76
204737.6023,551359.3963
203647.69,550774.28
203511.0164,551656.8681
205105.5775,549511.177
205778.6403,549536.0707
206284.1054,550627.3462
202861.8883,549527.9008
200996.717,548913.9013
203343.9892,552289.144
205136.46,548510.61
202866.87,552069.69
204908.8628,550420.7762
204607.052,551832.1861
205340.527,549348.201
201798.83,550902.55
204854.68,549979.3
202877.7,551466.21
205119.45,549167.21
202901.99,551513.61
204337.59,549647.31
203334.6422,551257.1643
204791.47,551744.66
204849.0739,549505.738
203434.13,552151.46
203510.28,551145.57
204598.3116,549080.4876
204418.4367,549681.1986
204746.58,549867.19
202819.31,551342.69
206004.9022,551091.3415
205382.63,549007.66
205155.15,548529.58
202931.5251,552142.8216
203072.9014,551373.3363
205975.7097,550861.363
203163.56,550625.01
204634.4044,549659.8488
203683.98,549844.6
202820.1585,551907.9516
203297.77,551408.65
204058.76,550144.18
203674.7,552310.69
202158.5733,550926.7681
204251.3785,549981.2738
203204.96,550879.78
201705.5968,549312.3643
203050.6488,549664.9411
201703.761,549056.61
205738.73,557041.357
204562.45,557358.56
202227.6102,554368.0618
201436.33,554683.37
200931.4302,555747.7798
205716.65,557045.51
200585.8987,556548.5483
201859.9369,555702.059
203237.46,555321.2
202905.9486,555584.7913
202847.35,554901.37
200332.8646,556553.1339
201807.71,554445.86
201110.3,556855.75
200481.48,556500.59
201419.46,554395.76
204067.0015,557663.4893
201961.1507,553335.288
200623.8491,554677.5148
204508.89,556366.25
201627.4352,554876.7961
205600.2822,556844.4595
203237.7148,555146.3265
200724.23,556577.95
201446.2508,554366.2888
203075.35,556769.14
203393.0719,556171.488
202293.1,556184.82
205612.8101,556727.6535
205546.3,556444.19
202627.31,554421.52
200969.58,556964.82
201343.63,556384.74
201132.02,556713.54
201325.05,555586.55
200916.6145,556262.144
200745.51,556662.2
201293.6393,554530.2409
204431.42,556339.17
200845.366,556634.875
201706.37,555832.91
204462.35,557358.34
201345.8,556310.97
202071.0894,553590.9084
201383.931,554649.4082
202577.4255,553711.5813
200768.64,554238.37
203243.83,554736.23
201382.29,554571.34
201475.9268,554347.9045
200303.79,556717.5
205798.08,556971.47
201071.86,554767.79
201317.1849,554798.6747
200804.9,555685.8
203715.2175,556323.9312
202592.3677,555907.0761
200778.2791,553604.2394
201441.5775,554202.8811
199814.77,555989.5868
201363.3373,554456.6673
203179.8271,556093.5608
200508.73,555521.89
202945.45,556245.7
200696.99,556738.2
202142.81,556279.33
200752.4533,556957.5688
201961.04,553789.24
201139.32,556667.77
200441.88,556798.08
201653.1039,555933.2144
203749.22,556148.31
203951.9779,556259.1297
200636.5135,557025.2394
201618.1662,555019.0691
205659.8995,557175.9032
201446.02,556040.35
204380.42,557990.72
203708.7183,555790.3798
202653.4638,556042.899
205524.8802,556815.9725
201498.2833,556438.4171
202201.33,555816.6
200728.39,557061.63
206137.5032,557095.7208
199940.8561,556439.2553
201674.5,554386.18
201902.28,553590.15
203193.6665,555052.2411
203061.61,555186.41
201256.2385,554666.0631
200612.64,554410.45
205082.77,556441.06
204702.88,556541.03
202308.2096,555956.0539
202986.6235,555968.0052
201835.01,553584.94
202982.4421,554834.2844
200194.9759,557977.9485
201986.9467,553439.4879
201772.53,555695.76
203197.38,555651.62
203678.33,556000.76
203336.99,555378.44
203006.81,555445.06
205715.39,556601.12
203561.7904,555700.1121
201829.115,554985.8137
203350.8377,554644.5638
205297.34,556741.61
201909.5,555851.92
204209.73,557204.78
200464.51,556503.65
201929.66,553419.54
205280.9904,556483.5357
200535.23,557443.65
202296.77,554983.39
200794.28,556839.43
201185.0272,553684.7184
200962.14,553923.17
199286.14,556527.99
200788.0866,554900.6172
200557.1971,556513.0137
204280.3707,556544.8509
200058.61,557187.68
205592.47,556623.88
203006.39,554709.7
200309.63,557437.57
203166.8656,555685.1305
201888.8663,556578.1158
201717.73,555486.07
202578.182,554118.6846
203860.9917,557160.1385
201642.0599,554765.655
202115.2736,556918.9149
201859.66,555075.34
201615.85,553864.99
201623.86,554646.84
200141.2941,556694.4892
203694.81,557187.65
201845.9428,555146.4046
204015.87,556974.09
201512.1661,554623.5432
201971.06,555100.61
200324.79,554765.67
201656.4192,554801.2139
,
,
201511.02,554743.98
201948.0569,555903.6598
204360.26,556556.59
200702.59,553713.29
201984.32,553713.25
200674.5,556099.87
201879.31,555139.33
204772.65,557476.3
202764.3058,554147.0619
201703.05,556038.8339
201561.5036,554730.0795
202412.4795,556574.9428
201786.97,554304.15
200962.98,554664.53
203808.74,557473.05
202844.03,556142.09
201944.47,555914.35
202467.73,555507.55
205101.52,556519.87
204810.4736,556623.7525
201815.4206,553783.7941
201358.54,554279.99
200794.28,556839.43
200620.15,554037.09
202467.73,555507.55
201563.95,554624.13
203296.51,555285.31
203896.69,556947.25
200258.86,554462.22
201951.26,553307.33
199716.4852,556612.1012
202434.77,555953.49
201342.83,554308.64
203161.07,555239.38
202086.3638,554082.029
204231.5771,556243.7817
199074.6624,555308.3036
202092.45,554245.15
201692.37,555725.93
201517.9746,554194.7022
202210.3601,556034.9061
203118.9,556544.17
205721.24,557099.54
200879.41,557020.37
200309.63,557437.57
201576.192,555208.7098
201048.4023,556132.7258
202504.88,556428.2
201433.434,554811.9087
204640.96,556452.25
201035.56,554425.52
203426.6,557133.81
200304.404,557536.2512
202374.7171,556813.3894
199914.7,557859.66
199381.64,556783.49
204508.2,557319.57
201637.3687,554093.779
201662.43,553922.4
201518.84,555066.59
200994.0514,556117.3341
202493.325,555942.7686
202603.1768,555894.352
205383.0033,557110.8134
202956.2125,555796.0925
201327.65,554429.44
201013.81,556653.4
202643.52,556364.54
201981,554314.88
202538.27,555435.625
201873.1769,554466.8688
200227.3576,557508.5323
205369,557120.06
201455.8824,554840.6512
201180.6786,554607.0111
201864.7021,554913.41
200973.4711,554147.3259
202223.3277,554022.7895
200719.75,556702.14
201650.47,554997
201570.6441,555337.961
204196.3978,556176.2535
203570.32,555433.22
205876.1955,556473.6177
202586.43,553850.01
203373.6599,556450.0305
202684.13,554042.73
205229.8947,556650.2623
201071.79,555305.59
200586.2,554421.05
205600.09,556698.24
201846.3498,555894.7506
202011.1127,555192.1339
203292.0116,556375.971
204240.57,557110.37
200955.25,557118.29
204339.62,557159.52
200162.13,554704.13
206874.44,544971
213144.67,544305.04
210563.0601,543903.383
207030.45,545711.53
210599.49,548801.66
210731.436,544124.2569
209753.42,544610.73
210731.16,548284.5
210938.49,544882.27
210702.8888,543275.9911
209231.8909,545366.6449
212872.6612,543365.3837
213230.69,544139.49
212328.4505,542147.2634
210686,543431.51
212755.38,544373.61
208933.4546,546649.1132
210332.02,544851.43
210454.6174,547222.0677
210113.4,545342.7
211723.46,546487.31
209184.9963,546710.4599
211983.29,544167.38
207766.9444,545690.238
212592.52,544322.93
209773.9645,545699.5907
210155.4117,542930.6621
209931.29,545884.83
209818.88,546153.64
211153.21,544259.47
211954.01,544876.22
207988.94,544871.11
213357.85,544451.68
208493.53,544666.59
210331.7804,544001.877
210688.95,544156.97
209231.73,546507.92
210127.3101,542843.6712
207843.25,544705.73
211214.37,542478.32
208162.9747,546255.5648
211669.02,543719.6
209813.83,545851.34
212117.3126,545400.4206
209770.77,544800.1
213882.98,543938.27
210511.64,543749.28
211715.54,543133.72
209677.15,546145.21
212948.26,544348.7
211071.1342,545711.5474
209987.97,543278.02
210183.295,547199.565
208804.46,544652.03
209992.5,545525.51
207120.79,545451.55
208600.4667,546230.2239
210207.94,544884.35
207637.91,544653.3
207337.71,545437.85
209860.99,544826.37
210014.0515,545900.1761
211008.093,541366.4453
209584.6846,546005.3325
207044.5058,545647.4436
213714.69,544051.26
208604.92,544263.79
213292.04,544034.43
207387.86,545041.75
210779.0903,543938.2972
209785.66,546104.1
209761.79,545620.42
210998.9887,541272.4391
210102.17,547941.8
212470.1463,542883.7315
210582.68,548490.61
210297.17,543574.36
207114.75,545027.48
208394.2352,546145.8658
209339.8895,545056.9017
210249.15,544552.34
210437.2541,544128.0349
207058.06,545310.07
,
207341.2195,545846.6382
209734.3211,546700.1571
211125.87,543752.19
210948.4066,542507.8504
211129.95,542711.83
208726.37,544271.75
209750.0881,544757.1925
212766.95,546341.41
207014.2577,545975.881
209059.684,546174.2805
209675.67,546049.17
213628.17,544094.66
213232.5708,544766.2399
209825.99,545744.53
209372.3135,543706.6161
208882.97,545204.04
211858.96,545484.13
208322.82,544630.05
212784.52,543864.94
208200.17,545001.08
212133.54,545082.69
213573.04,544470.68
209785.06,545894.56
212626.98,542025.68
209486.1461,546800.3766
209006.459,545025.4067
209905.2078,544746.7186
211280.9348,541964.0262
208822.97,544612.16
211968.1834,542502.3609
209923.01,544915.49
212144.6,544873.08
210088.03,546291.21
210499.3818,548324.8692
211794.96,543843.68
210777.8566,542676.0825
211518.85,541771.76
211016.89,544655.99
208222.68,545244.37
210922.9157,544103.1342
208329.6,544519.99
209718.51,545011.08
